customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,phone_service,num_services,support_tickets,avg_monthly_usage,usage_trend,segment,senior_citizen,dependents,partner,churn,signup_date,last_interaction
CUST_007880,1,75.59,78.03,Month-to-month,Bank transfer,DSL,No,0,2,37.42,Stable,SMB,0,Yes,No,0,2026-08-09 19:58:42.122053,2026-08-04 19:58:42.161633
CUST_007881,1,42.62,42.26,Month-to-month,Mailed check,DSL,Yes,3,2,68.3,Stable,Consumer,0,No,Yes,0,2026-08-09 19:58:42.122054,2026-08-06 19:58:42.161637
CUST_007882,14,83.63,1145.2,Two year,Electronic check,Fiber optic,No,2,0,91.33,Increasing,Consumer,0,No,Yes,0,2025-07-15 19:58:42.122055,2026-08-22 19:58:42.161642
CUST_007883,19,113.74,2152.87,Month-to-month,Mailed check,DSL,Yes,6,4,42.39,Stable,Consumer,0,No,Yes,1,2025-02-15 19:58:42.122058,2026-07-25 19:58:42.161646
CUST_007884,52,98.62,4993.88,One year,Credit card,DSL,Yes,4,1,50.68,Stable,SMB,1,Yes,Yes,1,2022-06-01 19:58:42.122060,2026-08-16 19:58:42.161650
CUST_007885,2,47.32,90.77,Month-to-month,Bank transfer,Fiber optic,No,1,1,71.68,Stable,SMB,0,No,No,1,2026-07-10 19:58:42.122061,2026-08-22 19:58:42.161654
CUST_007886,41,49.69,1958.46,Month-to-month,Credit card,No,No,3,3,47.19,Stable,Consumer,0,No,Yes,0,2023-04-27 19:58:42.122062,2026-07-14 19:58:42.161658
CUST_007887,5,26.93,132.21,Month-to-month,Electronic check,Fiber optic,Yes,3,2,42.95,Stable,Consumer,0,Yes,Yes,1,2026-04-11 19:58:42.122064,2026-08-26 19:58:42.161663
CUST_007888,12,48.59,554.67,Month-to-month,Credit card,Fiber optic,Yes,1,2,40.07,Declining,SMB,0,No,No,1,2025-09-13 19:58:42.122065,2026-08-07 19:58:42.161667
CUST_007889,9,29.26,255.97,One year,Bank transfer,No,No,4,6,45.04,Stable,SMB,0,No,No,1,2025-12-12 19:58:42.122066,2026-07-29 19:58:42.161671
CUST_007890,12,69.94,863.41,One year,Credit card,DSL,Yes,3,1,50.82,Increasing,SMB,1,Yes,No,0,2025-09-13 19:58:42.122068,2026-08-29 19:58:42.161675
CUST_007891,3,90.83,265.26,Month-to-month,Electronic check,DSL,Yes,2,3,48.83,Stable,Consumer,0,No,No,1,2026-06-10 19:58:42.122069,2026-09-06 19:58:42.161679
CUST_007892,16,95.12,1462.68,One year,Mailed check,No,Yes,3,2,79.27,Stable,Consumer,0,No,Yes,0,2025-05-16 19:58:42.122070,2026-07-27 19:58:42.161684
CUST_007893,38,25.95,1030.38,Two year,Bank transfer,Fiber optic,Yes,3,3,52.33,Stable,Consumer,0,Yes,Yes,0,2023-07-26 19:58:42.122071,2026-09-03 19:58:42.161688
CUST_007894,13,54.0,710.6,One year,Bank transfer,DSL,Yes,1,4,58.96,Stable,SMB,0,No,Yes,1,2025-08-14 19:58:42.122073,2026-08-13 19:58:42.161692
CUST_007895,16,48.82,746.75,Month-to-month,Electronic check,Fiber optic,Yes,3,3,40.65,Declining,Consumer,0,No,Yes,0,2025-05-16 19:58:42.122074,2026-07-19 19:58:42.161696
CUST_007896,45,30.43,1309.41,One year,Electronic check,No,No,7,1,53.04,Stable,SMB,0,No,No,0,2022-12-28 19:58:42.122075,2026-09-01 19:58:42.161700
CUST_007897,29,56.25,1649.54,Month-to-month,Bank transfer,DSL,No,1,4,53.63,Stable,SMB,0,No,Yes,1,2024-04-21 19:58:42.122077,2026-07-13 19:58:42.161705
CUST_007898,16,49.93,802.09,Two year,Credit card,Fiber optic,Yes,0,1,55.72,Increasing,Enterprise,0,No,No,0,2025-05-16 19:58:42.122078,2026-07-16 19:58:42.161709
CUST_007899,7,83.45,558.94,Month-to-month,Mailed check,DSL,Yes,1,2,39.4,Stable,Consumer,0,No,Yes,0,2026-02-10 19:58:42.122079,2026-08-05 19:58:42.161713
CUST_007900,51,108.33,5372.52,Month-to-month,Mailed check,Fiber optic,No,3,0,41.64,Declining,Consumer,0,No,No,0,2022-07-01 19:58:42.122081,2026-09-01 19:58:42.161717
CUST_007901,20,65.48,1365.79,Month-to-month,Credit card,Fiber optic,Yes,0,2,39.49,Stable,Consumer,0,No,Yes,0,2025-01-16 19:58:42.122082,2026-08-27 19:58:42.161721
CUST_007902,5,94.67,476.76,Month-to-month,Bank transfer,DSL,No,5,0,26.36,Increasing,SMB,0,No,No,1,2026-04-11 19:58:42.122083,2026-07-21 19:58:42.161726
CUST_007903,7,34.6,240.75,Two year,Mailed check,Fiber optic,Yes,2,5,55.54,Stable,Consumer,0,No,No,0,2026-02-10 19:58:42.122085,2026-07-18 19:58:42.161730
CUST_007904,39,109.5,4163.8,Month-to-month,Electronic check,Fiber optic,Yes,3,1,75.98,Increasing,Consumer,0,No,No,1,2023-06-26 19:58:42.122086,2026-07-25 19:58:42.161734
CUST_007905,1,35.26,33.97,Month-to-month,Bank transfer,DSL,Yes,5,0,43.61,Declining,Consumer,0,No,Yes,1,2026-08-09 19:58:42.122087,2026-08-11 19:58:42.161738
CUST_007906,72,39.21,2795.63,Two year,Mailed check,Fiber optic,Yes,3,3,44.74,Stable,SMB,1,Yes,Yes,0,2020-10-09 19:58:42.122089,2026-08-02 19:58:42.161743
CUST_007907,3,30.65,95.83,Month-to-month,Electronic check,Fiber optic,Yes,5,4,40.25,Stable,Consumer,0,No,No,1,2026-06-10 19:58:42.122090,2026-09-03 19:58:42.161747
CUST_007908,38,50.97,1849.45,Month-to-month,Bank transfer,Fiber optic,Yes,4,3,69.96,Increasing,Enterprise,0,No,No,0,2023-07-26 19:58:42.122091,2026-08-20 19:58:42.161751
CUST_007909,12,75.24,947.21,One year,Electronic check,No,Yes,3,1,67.05,Stable,Consumer,1,No,No,1,2025-09-13 19:58:42.122092,2026-07-27 19:58:42.161755
CUST_007910,16,118.8,1845.26,Month-to-month,Electronic check,DSL,No,4,2,93.1,Stable,Consumer,0,No,No,1,2025-05-16 19:58:42.122094,2026-08-27 19:58:42.161759
CUST_007911,51,99.34,5020.12,Month-to-month,Mailed check,DSL,Yes,3,4,63.21,Increasing,Consumer,0,No,No,1,2022-07-01 19:58:42.122095,2026-08-08 19:58:42.161764
CUST_007912,12,58.04,664.79,Month-to-month,Bank transfer,Fiber optic,Yes,4,0,29.56,Increasing,Consumer,0,No,Yes,1,2025-09-13 19:58:42.122096,2026-08-15 19:58:42.161768
CUST_007913,18,77.58,1408.28,One year,Electronic check,Fiber optic,Yes,2,4,68.68,Declining,Consumer,0,No,No,1,2025-03-17 19:58:42.122098,2026-08-16 19:58:42.161775
CUST_007914,1,82.33,82.19,Two year,Electronic check,No,Yes,0,2,49.61,Increasing,Enterprise,0,No,No,0,2026-08-09 19:58:42.122099,2026-07-19 19:58:42.161780
CUST_007915,1,102.27,103.97,Month-to-month,Mailed check,DSL,No,1,1,42.92,Stable,Consumer,0,No,No,1,2026-08-09 19:58:42.122100,2026-08-15 19:58:42.161784
CUST_007916,6,93.65,564.3,Month-to-month,Electronic check,Fiber optic,Yes,4,2,68.98,Declining,Enterprise,0,Yes,No,1,2026-03-12 19:58:42.122102,2026-07-13 19:58:42.161788
CUST_007917,27,76.93,2055.96,Month-to-month,Bank transfer,Fiber optic,No,2,2,45.71,Increasing,SMB,0,No,No,1,2024-06-20 19:58:42.122103,2026-08-04 19:58:42.161792
CUST_007918,3,86.92,266.96,Two year,Credit card,No,Yes,5,3,55.53,Declining,SMB,0,Yes,Yes,0,2026-06-10 19:58:42.122104,2026-07-12 19:58:42.161796
CUST_007919,2,94.59,180.19,Month-to-month,Bank transfer,Fiber optic,Yes,3,5,25.43,Increasing,Enterprise,0,No,Yes,1,2026-07-10 19:58:42.122106,2026-07-18 19:58:42.161801
CUST_007920,12,33.31,401.36,Two year,Electronic check,Fiber optic,No,5,2,32.26,Declining,Enterprise,0,No,Yes,0,2025-09-13 19:58:42.122107,2026-08-01 19:58:42.161805
CUST_007921,25,40.05,962.59,Month-to-month,Electronic check,DSL,No,7,1,53.23,Stable,Enterprise,1,No,Yes,1,2024-08-19 19:58:42.122108,2026-08-26 19:58:42.161809
CUST_007922,29,88.86,2560.45,Two year,Electronic check,Fiber optic,Yes,2,2,94.06,Increasing,SMB,0,Yes,Yes,0,2024-04-21 19:58:42.122110,2026-08-08 19:58:42.161813
CUST_007923,4,105.04,432.39,One year,Electronic check,DSL,Yes,5,0,110.64,Stable,SMB,1,No,Yes,1,2026-05-11 19:58:42.122111,2026-08-07 19:58:42.161817
CUST_007924,1,60.93,58.75,One year,Electronic check,No,Yes,1,1,47.1,Stable,SMB,0,Yes,Yes,0,2026-08-09 19:58:42.122112,2026-09-05 19:58:42.161822
CUST_007925,67,117.99,8249.85,Month-to-month,Electronic check,DSL,Yes,3,3,32.81,Stable,SMB,0,Yes,No,0,2021-03-08 19:58:42.122114,2026-08-01 19:58:42.161826
CUST_007926,7,41.61,302.59,One year,Credit card,Fiber optic,Yes,4,0,42.18,Stable,SMB,0,No,Yes,0,2026-02-10 19:58:42.122115,2026-08-02 19:58:42.161830
CUST_007927,46,61.67,2812.68,Month-to-month,Credit card,DSL,No,3,0,74.2,Declining,SMB,0,Yes,No,0,2022-11-28 19:58:42.122116,2026-08-21 19:58:42.161834
CUST_007928,47,57.85,2584.63,Month-to-month,Bank transfer,No,No,4,3,64.7,Stable,Consumer,0,No,No,0,2022-10-29 19:58:42.122118,2026-08-10 19:58:42.161838
CUST_007929,35,113.03,4070.67,Month-to-month,Electronic check,Fiber optic,Yes,7,2,62.4,Stable,SMB,0,No,No,0,2023-10-24 19:58:42.122119,2026-08-25 19:58:42.161842
CUST_007930,4,48.54,201.56,Two year,Credit card,No,Yes,4,3,54.65,Increasing,SMB,0,No,Yes,0,2026-05-11 19:58:42.122120,2026-08-14 19:58:42.161847
CUST_007931,41,67.08,2660.82,One year,Electronic check,DSL,Yes,3,1,62.43,Stable,SMB,0,No,No,0,2023-04-27 19:58:42.122126,2026-08-07 19:58:42.161851
CUST_007932,35,38.72,1411.6,Month-to-month,Electronic check,DSL,No,6,3,83.56,Declining,Consumer,0,No,Yes,0,2023-10-24 19:58:42.122128,2026-07-27 19:58:42.161855
CUST_007933,21,72.13,1577.45,One year,Electronic check,Fiber optic,Yes,6,4,33.49,Stable,Consumer,0,No,No,1,2024-12-17 19:58:42.122129,2026-08-11 19:58:42.161859
CUST_007934,9,105.74,948.93,Month-to-month,Mailed check,Fiber optic,No,5,1,149.96,Declining,SMB,0,No,No,1,2025-12-12 19:58:42.122130,2026-08-19 19:58:42.161863
CUST_007935,7,50.4,363.31,Two year,Mailed check,DSL,Yes,4,3,83.94,Stable,Consumer,1,No,Yes,0,2026-02-10 19:58:42.122132,2026-07-13 19:58:42.161868
CUST_007936,3,101.08,301.57,One year,Electronic check,Fiber optic,Yes,3,6,53.55,Declining,Consumer,0,No,No,0,2026-06-10 19:58:42.122133,2026-08-22 19:58:42.161872
CUST_007937,17,111.13,1901.31,One year,Electronic check,DSL,Yes,6,6,119.38,Stable,Consumer,0,No,Yes,0,2025-04-16 19:58:42.122134,2026-07-26 19:58:42.161876
CUST_007938,21,27.3,562.97,Month-to-month,Credit card,Fiber optic,Yes,2,1,43.83,Declining,Enterprise,0,Yes,Yes,0,2024-12-17 19:58:42.122136,2026-07-31 19:58:42.161880
CUST_007939,10,95.64,923.83,Two year,Mailed check,Fiber optic,Yes,4,2,38.05,Declining,Consumer,0,No,Yes,0,2025-11-12 19:58:42.122137,2026-09-02 19:58:42.161884
CUST_007940,15,45.53,699.79,Two year,Electronic check,Fiber optic,Yes,5,1,45.94,Increasing,Consumer,0,No,No,0,2025-06-15 19:58:42.122138,2026-08-27 19:58:42.161889
CUST_007941,10,37.53,356.59,One year,Mailed check,Fiber optic,No,4,2,86.53,Declining,Consumer,0,Yes,Yes,0,2025-11-12 19:58:42.122139,2026-09-06 19:58:42.161893
CUST_007942,24,80.11,1937.94,Month-to-month,Electronic check,DSL,No,5,3,28.97,Stable,Consumer,0,Yes,Yes,1,2024-09-18 19:58:42.122141,2026-08-13 19:58:42.161897
CUST_007943,55,90.56,5162.44,One year,Bank transfer,No,Yes,0,1,37.38,Increasing,Consumer,0,Yes,No,1,2022-03-03 19:58:42.122142,2026-08-19 19:58:42.161901
CUST_007944,4,59.48,231.29,One year,Electronic check,Fiber optic,No,2,1,17.86,Increasing,Consumer,1,Yes,No,0,2026-05-11 19:58:42.122143,2026-07-31 19:58:42.161905
CUST_007945,11,23.92,258.72,Month-to-month,Bank transfer,Fiber optic,No,4,0,35.17,Stable,SMB,0,No,No,0,2025-10-13 19:58:42.122145,2026-07-30 19:58:42.161910
CUST_007946,3,110.87,335.52,Month-to-month,Bank transfer,Fiber optic,No,0,0,21.15,Increasing,SMB,0,Yes,Yes,1,2026-06-10 19:58:42.122146,2026-07-28 19:58:42.161914
CUST_007947,23,93.07,2086.42,Month-to-month,Credit card,DSL,Yes,1,4,29.95,Stable,Consumer,0,No,No,1,2024-10-18 19:58:42.122147,2026-08-10 19:58:42.161918
CUST_007948,31,47.17,1513.08,One year,Electronic check,Fiber optic,Yes,2,3,25.33,Stable,Consumer,0,Yes,Yes,1,2024-02-21 19:58:42.122149,2026-08-08 19:58:42.161922
CUST_007949,64,69.69,4400.66,Month-to-month,Mailed check,Fiber optic,Yes,6,2,40.45,Stable,SMB,1,No,No,1,2021-06-06 19:58:42.122150,2026-07-28 19:58:42.161926
CUST_007950,7,22.78,160.76,Month-to-month,Credit card,Fiber optic,Yes,6,2,70.6,Stable,Consumer,1,No,No,1,2026-02-10 19:58:42.122151,2026-08-13 19:58:42.161931
CUST_007951,71,53.93,3724.16,One year,Bank transfer,No,No,3,0,49.89,Stable,Consumer,0,No,No,0,2020-11-08 19:58:42.122153,2026-07-11 19:58:42.161935
CUST_007952,1,72.25,68.94,Month-to-month,Credit card,DSL,No,3,5,34.92,Stable,Consumer,1,No,Yes,0,2026-08-09 19:58:42.122154,2026-08-17 19:58:42.161939
CUST_007953,22,71.72,1526.36,Month-to-month,Credit card,DSL,No,2,3,58.26,Increasing,Enterprise,0,No,No,0,2024-11-17 19:58:42.122155,2026-07-30 19:58:42.161943
CUST_007954,1,40.82,38.97,Month-to-month,Bank transfer,Fiber optic,Yes,2,5,46.78,Stable,Consumer,0,No,Yes,0,2026-08-09 19:58:42.122157,2026-07-26 19:58:42.161947
CUST_007955,53,97.67,5160.26,Two year,Electronic check,Fiber optic,Yes,0,0,63.01,Declining,Enterprise,0,Yes,No,0,2022-05-02 19:58:42.122158,2026-08-18 19:58:42.161952
CUST_007956,18,49.89,905.8,One year,Bank transfer,DSL,Yes,4,4,108.02,Stable,SMB,0,No,No,0,2025-03-17 19:58:42.122159,2026-07-17 19:58:42.161956
CUST_007957,26,78.04,1936.65,Month-to-month,Bank transfer,Fiber optic,Yes,3,1,53.98,Stable,Consumer,0,Yes,Yes,0,2024-07-20 19:58:42.122161,2026-07-15 19:58:42.161960
CUST_007958,42,47.15,1899.2,Two year,Bank transfer,DSL,Yes,1,1,54.87,Declining,SMB,0,No,Yes,0,2023-03-28 19:58:42.122162,2026-07-16 19:58:42.161966
CUST_007959,3,62.52,187.29,Month-to-month,Bank transfer,Fiber optic,Yes,3,1,43.98,Declining,Consumer,0,No,Yes,1,2026-06-10 19:58:42.122163,2026-08-10 19:58:42.161970
CUST_007960,1,40.75,41.97,Two year,Bank transfer,Fiber optic,Yes,0,3,46.47,Declining,Consumer,0,No,Yes,0,2026-08-09 19:58:42.122164,2026-08-03 19:58:42.161975
CUST_007961,50,83.3,4218.32,Month-to-month,Mailed check,No,Yes,2,0,42.74,Stable,Consumer,0,Yes,Yes,1,2022-07-31 19:58:42.122166,2026-08-19 19:58:42.161979
CUST_007962,9,62.56,540.78,Month-to-month,Mailed check,Fiber optic,Yes,4,2,26.49,Increasing,Consumer,0,Yes,Yes,0,2025-12-12 19:58:42.122167,2026-08-11 19:58:42.161983
CUST_007963,3,21.61,67.34,Month-to-month,Electronic check,No,No,4,2,34.83,Increasing,Consumer,0,No,No,1,2026-06-10 19:58:42.122168,2026-08-22 19:58:42.161987
CUST_007964,15,22.82,356.59,Month-to-month,Credit card,Fiber optic,Yes,4,2,32.78,Stable,SMB,1,No,No,0,2025-06-15 19:58:42.122170,2026-08-23 19:58:42.161991
CUST_007965,21,67.11,1384.64,Month-to-month,Credit card,No,No,1,1,73.39,Increasing,Consumer,0,Yes,Yes,0,2024-12-17 19:58:42.122171,2026-08-22 19:58:42.161995
CUST_007966,1,38.32,38.76,One year,Bank transfer,No,No,2,4,32.96,Stable,Consumer,0,No,Yes,1,2026-08-09 19:58:42.122172,2026-09-05 19:58:42.162000
CUST_007967,7,78.5,549.08,Two year,Electronic check,Fiber optic,Yes,2,2,43.08,Stable,Consumer,0,No,No,0,2026-02-10 19:58:42.122173,2026-08-15 19:58:42.162004
CUST_007968,1,60.82,63.51,Month-to-month,Electronic check,Fiber optic,No,7,3,47.58,Declining,SMB,0,No,Yes,0,2026-08-09 19:58:42.122175,2026-09-01 19:58:42.162008
CUST_007969,13,85.44,1111.69,Month-to-month,Electronic check,Fiber optic,Yes,1,0,41.46,Declining,Enterprise,0,Yes,No,0,2025-08-14 19:58:42.122178,2026-08-23 19:58:42.162012
CUST_007970,54,115.24,6509.19,Month-to-month,Electronic check,Fiber optic,No,2,3,31.96,Declining,Consumer,0,No,No,1,2022-04-02 19:58:42.122179,2026-08-17 19:58:42.162016
CUST_007971,72,72.87,5088.9,Month-to-month,Mailed check,DSL,No,1,1,57.2,Declining,SMB,1,Yes,Yes,1,2020-10-09 19:58:42.122181,2026-07-31 19:58:42.162021
CUST_007972,24,98.74,2333.16,One year,Electronic check,No,No,5,4,95.41,Stable,Consumer,0,No,No,1,2024-09-18 19:58:42.122182,2026-07-29 19:58:42.162025
CUST_007973,4,95.3,391.92,Month-to-month,Electronic check,Fiber optic,Yes,5,0,27.63,Stable,Consumer,0,Yes,No,1,2026-05-11 19:58:42.122183,2026-07-17 19:58:42.162029
CUST_007974,56,112.18,6460.25,One year,Bank transfer,DSL,No,2,2,47.62,Increasing,Consumer,0,No,No,0,2022-02-01 19:58:42.122185,2026-09-07 19:58:42.162033
CUST_007975,17,41.4,720.14,Month-to-month,Credit card,Fiber optic,No,2,3,48.43,Stable,SMB,0,No,No,0,2025-04-16 19:58:42.122186,2026-09-02 19:58:42.162037
CUST_007976,4,102.73,425.7,Month-to-month,Electronic check,No,No,4,1,33.37,Stable,SMB,0,No,Yes,0,2026-05-11 19:58:42.122187,2026-07-20 19:58:42.162042
CUST_007977,61,110.55,6880.14,Month-to-month,Mailed check,No,Yes,0,2,75.18,Stable,SMB,0,No,No,0,2021-09-04 19:58:42.122189,2026-08-28 19:58:42.162046
CUST_007978,33,59.28,1982.86,Month-to-month,Credit card,Fiber optic,Yes,2,0,32.64,Stable,Enterprise,1,Yes,Yes,0,2023-12-23 19:58:42.122190,2026-07-16 19:58:42.162050
CUST_007979,31,51.38,1586.24,Month-to-month,Credit card,DSL,Yes,3,1,15.64,Stable,Consumer,1,Yes,Yes,0,2024-02-21 19:58:42.122191,2026-08-23 19:58:42.162054
CUST_007980,29,115.2,3329.8,One year,Mailed check,Fiber optic,No,4,1,54.29,Stable,Consumer,0,Yes,No,0,2024-04-21 19:58:42.122193,2026-08-20 19:58:42.162058
CUST_007981,5,82.76,409.92,Month-to-month,Electronic check,Fiber optic,Yes,2,2,30.71,Stable,Consumer,0,No,No,1,2026-04-11 19:58:42.122194,2026-07-12 19:58:42.162062
CUST_007982,5,58.07,293.84,Month-to-month,Electronic check,DSL,No,2,1,46.29,Increasing,Consumer,0,Yes,Yes,1,2026-04-11 19:58:42.122195,2026-07-11 19:58:42.162067
CUST_007983,27,99.18,2652.87,One year,Electronic check,No,Yes,0,3,28.54,Stable,SMB,0,No,Yes,0,2024-06-20 19:58:42.122197,2026-09-05 19:58:42.162071
CUST_007984,5,50.45,243.36,Month-to-month,Mailed check,DSL,Yes,3,1,30.77,Declining,SMB,0,No,No,1,2026-04-11 19:58:42.122198,2026-07-19 19:58:42.162075
CUST_007985,13,37.64,470.07,One year,Electronic check,Fiber optic,Yes,1,3,73.26,Stable,Consumer,0,Yes,Yes,1,2025-08-14 19:58:42.122199,2026-08-12 19:58:42.162079
CUST_007986,36,74.4,2792.09,Month-to-month,Bank transfer,DSL,No,5,2,27.81,Stable,SMB,0,No,No,1,2023-09-24 19:58:42.122200,2026-08-21 19:58:42.162083
CUST_007987,36,76.62,2627.23,Month-to-month,Electronic check,No,Yes,3,0,73.02,Stable,Consumer,1,No,Yes,1,2023-09-24 19:58:42.122202,2026-08-27 19:58:42.162088
CUST_007988,14,102.57,1379.33,Two year,Bank transfer,DSL,Yes,2,1,90.52,Declining,Consumer,0,No,No,0,2025-07-15 19:58:42.122203,2026-08-15 19:58:42.162092
CUST_007989,37,65.7,2417.6,One year,Electronic check,Fiber optic,Yes,2,0,50.72,Stable,Consumer,0,No,Yes,1,2023-08-25 19:58:42.122205,2026-08-02 19:58:42.162096
CUST_007990,43,101.46,4259.35,Month-to-month,Bank transfer,No,Yes,5,1,66.37,Increasing,Consumer,1,Yes,Yes,1,2023-02-26 19:58:42.122206,2026-09-02 19:58:42.162100
CUST_007991,25,51.13,1266.22,Month-to-month,Bank transfer,DSL,No,3,1,37.85,Increasing,SMB,0,Yes,No,0,2024-08-19 19:58:42.122207,2026-09-06 19:58:42.162104
CUST_007992,6,77.54,447.44,Two year,Bank transfer,DSL,Yes,2,1,43.84,Declining,SMB,0,No,Yes,1,2026-03-12 19:58:42.122209,2026-08-23 19:58:42.162109
CUST_007993,7,40.85,275.4,Month-to-month,Electronic check,DSL,Yes,3,1,35.79,Stable,Consumer,0,Yes,Yes,1,2026-02-10 19:58:42.122210,2026-08-24 19:58:42.162113
CUST_007994,9,58.54,542.7,Month-to-month,Electronic check,Fiber optic,Yes,4,2,56.36,Stable,SMB,0,No,Yes,0,2025-12-12 19:58:42.122211,2026-07-19 19:58:42.162118
CUST_007995,2,105.75,216.98,One year,Electronic check,Fiber optic,Yes,2,5,21.4,Stable,Consumer,0,No,No,0,2026-07-10 19:58:42.122212,2026-07-24 19:58:42.162127
CUST_007996,7,41.6,279.68,One year,Bank transfer,Fiber optic,Yes,2,0,43.65,Increasing,Consumer,0,Yes,Yes,0,2026-02-10 19:58:42.122214,2026-09-01 19:58:42.162132
CUST_007997,5,101.02,513.58,One year,Electronic check,DSL,Yes,3,1,34.44,Stable,Consumer,0,Yes,No,0,2026-04-11 19:58:42.122215,2026-07-17 19:58:42.162136
CUST_007998,14,48.29,683.45,One year,Mailed check,Fiber optic,Yes,7,1,51.8,Declining,Consumer,0,No,No,1,2025-07-15 19:58:42.122216,2026-07-11 19:58:42.162143
CUST_007999,57,23.45,1365.17,One year,Electronic check,No,Yes,1,0,45.36,Declining,Consumer,0,No,Yes,0,2022-01-02 19:58:42.122218,2026-08-17 19:58:42.162148
CUST_008000,2,30.99,61.82,Two year,Electronic check,No,Yes,2,2,62.85,Stable,SMB,0,Yes,No,1,2026-07-10 19:58:42.122219,2026-08-18 19:58:42.162152
CUST_008001,30,94.59,2772.43,One year,Bank transfer,Fiber optic,Yes,1,3,36.68,Increasing,SMB,0,Yes,Yes,0,2024-03-22 19:58:42.122220,2026-07-21 19:58:42.162156
CUST_008002,27,46.21,1268.09,Month-to-month,Mailed check,No,Yes,4,4,37.88,Stable,SMB,0,Yes,No,0,2024-06-20 19:58:42.122222,2026-07-21 19:58:42.162160
CUST_008003,2,85.41,168.62,Month-to-month,Electronic check,No,Yes,4,2,83.18,Stable,Consumer,1,No,No,1,2026-07-10 19:58:42.122223,2026-07-12 19:58:42.162164
CUST_008004,61,89.92,5330.96,One year,Bank transfer,Fiber optic,Yes,4,1,41.93,Stable,SMB,0,No,Yes,1,2021-09-04 19:58:42.122224,2026-08-29 19:58:42.162169
CUST_008005,20,54.51,1080.24,Two year,Bank transfer,DSL,Yes,0,3,40.53,Increasing,SMB,0,Yes,Yes,0,2025-01-16 19:58:42.122226,2026-08-28 19:58:42.162173
CUST_008006,10,67.49,692.67,Month-to-month,Electronic check,No,No,5,4,32.97,Stable,SMB,0,No,Yes,1,2025-11-12 19:58:42.122227,2026-08-10 19:58:42.162177
CUST_008007,33,60.38,1987.72,Month-to-month,Electronic check,No,Yes,4,1,80.18,Declining,SMB,0,No,Yes,1,2023-12-23 19:58:42.122228,2026-08-09 19:58:42.162181
CUST_008008,7,114.73,787.04,Two year,Bank transfer,DSL,Yes,3,3,44.93,Declining,Consumer,0,No,Yes,0,2026-02-10 19:58:42.122230,2026-08-23 19:58:42.162186
CUST_008009,28,51.99,1504.03,One year,Credit card,No,No,6,1,34.43,Increasing,SMB,0,No,No,0,2024-05-21 19:58:42.122231,2026-07-15 19:58:42.162190
CUST_008010,1,38.33,39.79,Month-to-month,Electronic check,Fiber optic,Yes,1,3,20.23,Increasing,SMB,0,No,No,0,2026-08-09 19:58:42.122232,2026-07-19 19:58:42.162194
CUST_008011,43,56.56,2415.85,One year,Bank transfer,DSL,Yes,2,2,83.02,Stable,Consumer,0,Yes,No,0,2023-02-26 19:58:42.122234,2026-08-20 19:58:42.162198
CUST_008012,14,86.95,1202.05,Two year,Credit card,DSL,Yes,3,2,31.1,Declining,Consumer,0,Yes,Yes,0,2025-07-15 19:58:42.122235,2026-08-08 19:58:42.162203
CUST_008013,24,89.74,2178.03,Two year,Mailed check,DSL,No,0,3,69.37,Stable,Enterprise,0,No,Yes,0,2024-09-18 19:58:42.122236,2026-08-24 19:58:42.162207
CUST_008014,6,112.41,644.65,One year,Electronic check,Fiber optic,No,1,1,38.48,Stable,SMB,0,No,No,0,2026-03-12 19:58:42.122238,2026-08-06 19:58:42.162211
CUST_008015,27,108.18,2976.74,Month-to-month,Bank transfer,Fiber optic,No,1,3,4.4,Declining,Consumer,1,Yes,Yes,1,2024-06-20 19:58:42.122239,2026-07-30 19:58:42.162215
CUST_008016,35,48.83,1757.29,Two year,Electronic check,Fiber optic,Yes,4,2,24.33,Increasing,Consumer,0,No,No,0,2023-10-24 19:58:42.122240,2026-09-07 19:58:42.162219
CUST_008017,15,65.52,972.72,Month-to-month,Mailed check,Fiber optic,No,3,3,48.09,Increasing,SMB,0,No,Yes,1,2025-06-15 19:58:42.122242,2026-07-23 19:58:42.162224
CUST_008018,23,94.73,2107.9,Two year,Electronic check,Fiber optic,No,1,2,65.45,Increasing,Consumer,0,No,No,0,2024-10-18 19:58:42.122243,2026-07-17 19:58:42.162228
CUST_008019,14,111.65,1489.45,Month-to-month,Electronic check,DSL,No,5,0,72.22,Increasing,Consumer,0,No,Yes,0,2025-07-15 19:58:42.122244,2026-07-23 19:58:42.162232
CUST_008020,53,53.72,2886.24,Month-to-month,Electronic check,No,Yes,4,1,25.37,Stable,SMB,0,No,Yes,1,2022-05-02 19:58:42.122246,2026-08-18 19:58:42.162236
CUST_008021,16,64.44,1007.22,Month-to-month,Bank transfer,Fiber optic,Yes,2,0,50.16,Increasing,Consumer,1,No,Yes,0,2025-05-16 19:58:42.122247,2026-08-08 19:58:42.162240
CUST_008022,44,109.95,4820.33,Month-to-month,Credit card,Fiber optic,No,4,1,72.71,Declining,SMB,0,Yes,Yes,1,2023-01-27 19:58:42.122248,2026-08-29 19:58:42.162245
CUST_008023,38,55.85,2098.18,One year,Mailed check,Fiber optic,Yes,4,1,97.08,Declining,Consumer,0,No,No,0,2023-07-26 19:58:42.122250,2026-07-23 19:58:42.162249
