transaction_id,customer_id,transaction_date,amount,transaction_type,payment_status
TXN_00048116,CUST_008171,2025-01-01 19:58:44.923568,62.87,Purchase,Completed
TXN_00048117,CUST_009106,2026-03-10 19:58:44.923620,10.15,Purchase,Completed
TXN_00048118,CUST_000142,2026-07-19 19:58:44.923672,29.43,Subscription,Failed
TXN_00048119,CUST_003468,2026-03-23 19:58:44.923724,43.39,Refund,Completed
TXN_00048120,CUST_007294,2026-05-21 19:58:44.923776,14.69,Subscription,Completed
TXN_00048121,CUST_008586,2026-08-01 19:58:44.923827,33.33,Purchase,Completed
TXN_00048122,CUST_002835,2025-01-22 19:58:44.923878,12.77,Purchase,Completed
TXN_00048123,CUST_005480,2025-09-29 19:58:44.923930,322.49,Subscription,Completed
TXN_00048124,CUST_003952,2025-03-22 19:58:44.923984,74.27,Purchase,Completed
TXN_00048125,CUST_007190,2026-04-07 19:58:44.924036,33.15,Purchase,Failed
TXN_00048126,CUST_001752,2025-05-30 19:58:44.924091,44.51,Purchase,Completed
TXN_00048127,CUST_002077,2024-12-10 19:58:44.924151,23.96,Purchase,Completed
TXN_00048128,CUST_006853,2026-05-13 19:58:44.924203,41.13,Purchase,Failed
TXN_00048129,CUST_008617,2025-01-05 19:58:44.924254,15.17,Purchase,Completed
TXN_00048130,CUST_008643,2025-06-06 19:58:44.924309,52.25,Purchase,Completed
TXN_00048131,CUST_008135,2025-01-12 19:58:44.924360,337.62,Purchase,Completed
TXN_00048132,CUST_000379,2026-05-08 19:58:44.924422,101.83,Purchase,Completed
TXN_00048133,CUST_004708,2024-11-04 19:58:44.924474,18.92,Refund,Completed
TXN_00048134,CUST_001316,2025-09-05 19:58:44.924525,81.53,Subscription,Completed
TXN_00048135,CUST_005467,2026-05-06 19:58:44.924576,28.54,Subscription,Completed
TXN_00048136,CUST_005244,2025-08-09 19:58:44.924630,24.28,Purchase,Completed
TXN_00048137,CUST_007973,2024-10-15 19:58:44.924682,30.96,Subscription,Completed
TXN_00048138,CUST_008856,2025-03-04 19:58:44.924734,28.86,Purchase,Completed
TXN_00048139,CUST_001613,2026-08-31 19:58:44.924785,32.04,Subscription,Completed
TXN_00048140,CUST_003850,2025-03-01 19:58:44.924836,95.39,Purchase,Completed
TXN_00048141,CUST_007203,2024-12-17 19:58:44.924888,74.79,Purchase,Completed
TXN_00048142,CUST_003282,2024-09-25 19:58:44.924938,84.99,Purchase,Pending
TXN_00048143,CUST_001276,2025-07-22 19:58:44.924992,17.45,Refund,Completed
TXN_00048144,CUST_004649,2025-09-25 19:58:44.925044,121.77,Purchase,Completed
TXN_00048145,CUST_002738,2026-05-03 19:58:44.925095,99.49,Purchase,Completed
TXN_00048146,CUST_001957,2025-11-18 19:58:44.925156,64.16,Purchase,Completed
TXN_00048147,CUST_007832,2025-01-31 19:58:44.925207,94.36,Purchase,Completed
TXN_00048148,CUST_005542,2024-12-17 19:58:44.925259,67.63,Purchase,Completed
TXN_00048149,CUST_006353,2025-05-21 19:58:44.925310,60.11,Purchase,Completed
TXN_00048150,CUST_002254,2026-02-07 19:58:44.925361,82.42,Refund,Completed
TXN_00048151,CUST_004426,2026-04-25 19:58:44.925423,46.94,Subscription,Completed
TXN_00048152,CUST_007873,2025-07-15 19:58:44.925475,14.94,Purchase,Pending
TXN_00048153,CUST_009736,2024-09-16 19:58:44.925526,322.96,Purchase,Completed
TXN_00048154,CUST_009868,2025-02-05 19:58:44.925578,46.37,Purchase,Completed
TXN_00048155,CUST_004515,2025-05-05 19:58:44.925633,75.41,Subscription,Completed
TXN_00048156,CUST_004130,2024-11-21 19:58:44.925696,70.51,Subscription,Completed
TXN_00048157,CUST_004035,2026-05-26 19:58:44.925763,30.48,Purchase,Completed
TXN_00048158,CUST_003218,2025-01-16 19:58:44.925817,43.91,Purchase,Completed
TXN_00048159,CUST_001823,2025-02-04 19:58:44.925873,84.09,Subscription,Completed
TXN_00048160,CUST_008140,2025-10-28 19:58:44.925925,46.3,Subscription,Completed
TXN_00048161,CUST_008924,2026-02-20 19:58:44.925976,59.85,Purchase,Completed
TXN_00048162,CUST_002606,2025-10-22 19:58:44.926027,127.37,Purchase,Completed
TXN_00048163,CUST_007366,2024-11-04 19:58:44.926079,65.94,Subscription,Completed
TXN_00048164,CUST_003704,2025-07-06 19:58:44.926139,45.81,Subscription,Completed
TXN_00048165,CUST_000640,2025-01-03 19:58:44.926192,119.74,Purchase,Completed
TXN_00048166,CUST_005765,2025-10-05 19:58:44.926243,141.31,Purchase,Completed
TXN_00048167,CUST_007825,2024-10-31 19:58:44.926295,21.84,Purchase,Completed
TXN_00048168,CUST_006693,2026-05-13 19:58:44.926346,30.64,Purchase,Completed
TXN_00048169,CUST_007123,2025-01-10 19:58:44.926406,153.28,Subscription,Completed
TXN_00048170,CUST_002210,2025-05-11 19:58:44.926458,17.86,Purchase,Completed
TXN_00048171,CUST_000525,2026-03-05 19:58:44.926510,40.46,Subscription,Completed
TXN_00048172,CUST_008649,2025-02-23 19:58:44.926561,60.33,Purchase,Failed
TXN_00048173,CUST_005062,2024-11-03 19:58:44.926613,26.61,Subscription,Completed
TXN_00048174,CUST_000230,2025-05-14 19:58:44.926665,170.38,Subscription,Completed
TXN_00048175,CUST_007218,2025-07-25 19:58:44.926720,23.11,Subscription,Completed
TXN_00048176,CUST_008534,2025-11-06 19:58:44.926771,99.27,Refund,Completed
TXN_00048177,CUST_004494,2026-02-21 19:58:44.926823,50.09,Purchase,Failed
TXN_00048178,CUST_006570,2025-12-25 19:58:44.926874,12.91,Purchase,Completed
TXN_00048179,CUST_004147,2025-08-03 19:58:44.926926,11.69,Purchase,Completed
TXN_00048180,CUST_000223,2024-11-30 19:58:44.926977,39.23,Subscription,Completed
TXN_00048181,CUST_001884,2026-08-09 19:58:44.927029,17.54,Purchase,Completed
TXN_00048182,CUST_005441,2025-08-08 19:58:44.927084,49.93,Purchase,Completed
TXN_00048183,CUST_007246,2025-08-26 19:58:44.927144,145.78,Purchase,Completed
TXN_00048184,CUST_007357,2026-04-01 19:58:44.927197,69.07,Purchase,Completed
TXN_00048185,CUST_004822,2025-02-21 19:58:44.927248,12.08,Purchase,Completed
TXN_00048186,CUST_006657,2026-03-20 19:58:44.927299,21.77,Purchase,Failed
TXN_00048187,CUST_006328,2025-03-30 19:58:44.927351,23.55,Purchase,Pending
TXN_00048188,CUST_002276,2025-12-30 19:58:44.927413,53.44,Subscription,Completed
TXN_00048190,CUST_009829,2026-08-26 19:58:44.927499,32.4,Subscription,Completed
TXN_00048191,CUST_007960,2025-03-10 19:58:44.927551,33.51,Purchase,Completed
TXN_00048192,CUST_008373,2026-07-22 19:58:44.927602,11.91,Refund,Completed
TXN_00048193,CUST_005188,2025-04-11 19:58:44.927654,45.51,Subscription,Completed
TXN_00048194,CUST_007004,2025-12-01 19:58:44.927705,15.88,Purchase,Completed
TXN_00048195,CUST_005619,2025-06-15 19:58:44.927759,133.9,Purchase,Completed
TXN_00048196,CUST_002052,2025-02-05 19:58:44.927811,12.54,Subscription,Completed
TXN_00048197,CUST_005179,2026-02-25 19:58:44.927862,35.33,Purchase,Completed
TXN_00048198,CUST_005630,2025-09-22 19:58:44.927913,139.12,Subscription,Completed
TXN_00048199,CUST_004927,2025-12-03 19:58:44.927964,140.99,Purchase,Completed
TXN_00048200,CUST_002453,2025-11-30 19:58:44.928015,98.26,Purchase,Failed
TXN_00048201,CUST_004311,2025-03-28 19:58:44.928066,26.3,Purchase,Completed
TXN_00048202,CUST_005474,2025-05-03 19:58:44.928117,22.34,Purchase,Completed
TXN_00048203,CUST_009212,2025-07-27 19:58:44.928177,22.68,Purchase,Completed
TXN_00048204,CUST_006913,2026-05-08 19:58:44.928228,192.97,Purchase,Completed
TXN_00048205,CUST_006585,2026-03-21 19:58:44.928280,51.3,Subscription,Completed
TXN_00048206,CUST_007446,2025-04-15 19:58:44.928332,13.99,Purchase,Completed
TXN_00048207,CUST_002860,2025-02-26 19:58:44.928389,56.22,Subscription,Completed
TXN_00048208,CUST_009997,2025-06-14 19:58:44.928444,97.71,Purchase,Completed
TXN_00048209,CUST_002928,2025-11-25 19:58:44.928495,14.0,Purchase,Completed
TXN_00048210,CUST_009381,2025-11-18 19:58:44.928546,36.83,Purchase,Completed
TXN_00048211,CUST_009947,2024-11-07 19:58:44.928600,19.59,Subscription,Completed
TXN_00048212,CUST_000899,2025-10-11 19:58:44.928652,33.19,Upgrade,Completed
TXN_00048213,CUST_007590,2025-02-07 19:58:44.928705,47.91,Purchase,Completed
TXN_00048214,CUST_002655,2025-05-26 19:58:44.928756,35.24,Purchase,Completed
TXN_00048215,CUST_002217,2025-04-17 19:58:44.928810,57.58,Subscription,Completed
TXN_00048216,CUST_006882,2025-10-08 19:58:44.928862,37.03,Purchase,Completed
TXN_00048217,CUST_007737,2026-04-03 19:58:44.928914,81.65,Purchase,Completed
TXN_00048218,CUST_004446,2025-01-30 19:58:44.928965,39.46,Purchase,Completed
TXN_00048219,CUST_000716,2025-07-16 19:58:44.929016,59.44,Purchase,Failed
TXN_00048220,CUST_007102,2025-09-02 19:58:44.929067,75.97,Upgrade,Completed
TXN_00048221,CUST_000385,2024-12-10 19:58:44.929128,67.74,Subscription,Completed
TXN_00048222,CUST_001621,2025-01-09 19:58:44.929182,17.03,Purchase,Completed
TXN_00048223,CUST_005152,2026-08-10 19:58:44.929233,26.32,Purchase,Failed
TXN_00048224,CUST_004257,2026-07-26 19:58:44.929288,45.09,Purchase,Completed
TXN_00048225,CUST_001708,2026-07-16 19:58:44.929339,24.92,Purchase,Completed
TXN_00048226,CUST_003731,2024-10-31 19:58:44.929397,115.42,Purchase,Completed
TXN_00048227,CUST_008467,2025-05-14 19:58:44.929449,27.29,Upgrade,Completed
TXN_00048228,CUST_002682,2024-11-15 19:58:44.929500,11.67,Purchase,Completed
TXN_00048229,CUST_007181,2025-11-22 19:58:44.929552,39.93,Purchase,Completed
TXN_00048231,CUST_009128,2024-12-21 19:58:44.929636,157.71,Purchase,Completed
TXN_00048232,CUST_006671,2026-05-12 19:58:44.929687,33.48,Subscription,Completed
TXN_00048233,CUST_008808,2026-03-23 19:58:44.929740,13.88,Subscription,Completed
TXN_00048234,CUST_008612,2026-08-23 19:58:44.929795,108.38,Purchase,Completed
TXN_00048235,CUST_003583,2026-03-20 19:58:44.929850,80.77,Subscription,Completed
TXN_00048237,CUST_002212,2024-11-04 19:58:44.929934,70.42,Subscription,Completed
TXN_00048238,CUST_003325,2025-01-27 19:58:44.929986,66.15,Purchase,Pending
TXN_00048239,CUST_008789,2025-03-01 19:58:44.930038,149.15,Purchase,Completed
TXN_00048240,CUST_009926,2025-12-13 19:58:44.930089,118.1,Subscription,Completed
TXN_00048241,CUST_008598,2025-01-18 19:58:44.930150,17.99,Purchase,Completed
TXN_00048242,CUST_006395,2025-01-16 19:58:44.930202,88.15,Purchase,Completed
TXN_00048243,CUST_002259,2025-08-02 19:58:44.930254,99.33,Upgrade,Completed
TXN_00048244,CUST_002542,2025-02-12 19:58:44.930305,145.2,Purchase,Completed
TXN_00048245,CUST_005868,2026-01-02 19:58:44.930356,48.49,Purchase,Completed
TXN_00048246,CUST_004144,2026-04-28 19:58:44.930417,113.84,Subscription,Completed
TXN_00048247,CUST_006934,2026-03-16 19:58:44.930469,31.96,Purchase,Pending
TXN_00048248,CUST_008209,2026-04-25 19:58:44.930521,18.62,Purchase,Completed
TXN_00048249,CUST_006903,2024-11-14 19:58:44.930572,63.48,Subscription,Completed
TXN_00048250,CUST_003060,2026-03-28 19:58:44.930624,10.73,Subscription,Completed
TXN_00048251,CUST_009225,2024-09-12 19:58:44.930676,80.47,Purchase,Completed
TXN_00048252,CUST_006755,2025-11-19 19:58:44.930727,21.84,Purchase,Completed
TXN_00048253,CUST_007058,2026-03-01 19:58:44.930779,33.3,Purchase,Completed
TXN_00048254,CUST_001424,2025-04-28 19:58:44.930830,16.6,Subscription,Completed
TXN_00048255,CUST_000990,2026-01-14 19:58:44.930890,30.45,Subscription,Completed
TXN_00048256,CUST_003714,2024-09-30 19:58:44.930965,35.74,Subscription,Completed
TXN_00048257,CUST_005905,2025-06-19 19:58:44.931019,18.39,Subscription,Completed
TXN_00048258,CUST_006578,2025-05-15 19:58:44.931071,106.24,Purchase,Completed
TXN_00048259,CUST_006111,2025-04-03 19:58:44.931132,11.55,Purchase,Completed
TXN_00048260,CUST_008147,2024-11-27 19:58:44.931185,15.55,Purchase,Completed
TXN_00048261,CUST_004403,2024-11-10 19:58:44.931240,93.19,Purchase,Completed
TXN_00048262,CUST_009088,2025-11-02 19:58:44.931291,233.94,Subscription,Completed
TXN_00048263,CUST_000849,2025-12-25 19:58:44.931343,26.21,Upgrade,Completed
TXN_00048264,CUST_009168,2025-06-02 19:58:44.931401,10.41,Purchase,Completed
TXN_00048265,CUST_005115,2026-05-13 19:58:44.931453,37.61,Purchase,Completed
TXN_00048267,CUST_008039,2026-07-05 19:58:44.931538,58.4,Subscription,Completed
TXN_00048268,CUST_001298,2025-11-18 19:58:44.931590,128.17,Subscription,Failed
TXN_00048269,CUST_005004,2025-01-03 19:58:44.931642,63.75,Subscription,Completed
TXN_00048270,CUST_009497,2025-01-11 19:58:44.931694,21.54,Purchase,Completed
TXN_00048271,CUST_002637,2025-09-07 19:58:44.931746,109.47,Purchase,Completed
TXN_00048272,CUST_006725,2025-03-29 19:58:44.931797,15.43,Purchase,Completed
TXN_00048273,CUST_002387,2025-01-29 19:58:44.931848,11.28,Purchase,Completed
TXN_00048274,CUST_007882,2024-09-26 19:58:44.931899,24.12,Purchase,Completed
TXN_00048275,CUST_003799,2025-05-31 19:58:44.931954,41.25,Purchase,Completed
TXN_00048277,CUST_000067,2024-10-17 19:58:44.932042,286.43,Purchase,Completed
TXN_00048278,CUST_006534,2025-09-17 19:58:44.932094,109.01,Purchase,Completed
TXN_00048279,CUST_000516,2026-07-18 19:58:44.932154,88.04,Purchase,Completed
TXN_00048280,CUST_000857,2025-06-02 19:58:44.932206,66.09,Purchase,Failed
TXN_00048282,CUST_002436,2025-11-01 19:58:44.932291,12.53,Subscription,Completed
TXN_00048283,CUST_007012,2025-05-10 19:58:44.932342,90.1,Subscription,Completed
TXN_00048284,CUST_006760,2025-09-29 19:58:44.932401,105.99,Subscription,Completed
TXN_00048285,CUST_004676,2025-08-24 19:58:44.932453,147.69,Subscription,Completed
TXN_00048286,CUST_006396,2024-12-01 19:58:44.932504,26.6,Purchase,Completed
TXN_00048287,CUST_000596,2025-09-09 19:58:44.932555,102.28,Purchase,Completed
TXN_00048288,CUST_009593,2026-05-16 19:58:44.932606,14.53,Subscription,Completed
TXN_00048289,CUST_007110,2026-03-11 19:58:44.932657,18.47,Purchase,Completed
TXN_00048290,CUST_001237,2025-09-16 19:58:44.932715,59.71,Purchase,Completed
TXN_00048291,CUST_004666,2024-12-05 19:58:44.932767,22.42,Purchase,Failed
TXN_00048292,CUST_009911,2026-01-24 19:58:44.932819,13.16,Purchase,Completed
TXN_00048293,CUST_000595,2024-09-10 19:58:44.932869,58.94,Upgrade,Completed
TXN_00048294,CUST_009283,2025-06-14 19:58:44.932920,56.37,Purchase,Completed
TXN_00048295,CUST_001370,2026-09-03 19:58:44.932970,102.26,Subscription,Completed
TXN_00048296,CUST_000105,2025-10-30 19:58:44.933022,28.44,Subscription,Completed
TXN_00048297,CUST_000770,2025-06-28 19:58:44.933072,211.41,Purchase,Completed
TXN_00048299,CUST_001743,2026-07-08 19:58:44.933168,14.78,Purchase,Completed
TXN_00048300,CUST_007041,2024-12-06 19:58:44.933220,73.4,Purchase,Completed
TXN_00048301,CUST_006427,2025-04-02 19:58:44.933271,34.15,Purchase,Completed
TXN_00048302,CUST_005827,2025-07-27 19:58:44.933324,43.36,Purchase,Completed
TXN_00048303,CUST_009714,2025-08-21 19:58:44.933375,16.69,Purchase,Completed
TXN_00048304,CUST_005294,2024-11-14 19:58:44.933434,118.15,Purchase,Failed
TXN_00048305,CUST_005062,2026-05-30 19:58:44.933485,36.03,Purchase,Completed
TXN_00048306,CUST_005568,2025-07-19 19:58:44.933536,35.89,Purchase,Completed
TXN_00048308,CUST_004074,2024-10-07 19:58:44.933621,15.74,Refund,Completed
TXN_00048309,CUST_000635,2024-12-12 19:58:44.933672,73.06,Purchase,Completed
TXN_00048310,CUST_000896,2026-07-30 19:58:44.933723,21.93,Purchase,Completed
TXN_00048311,CUST_001575,2025-11-13 19:58:44.933774,48.78,Purchase,Completed
TXN_00048312,CUST_007776,2025-08-28 19:58:44.933824,149.86,Purchase,Failed
TXN_00048313,CUST_008503,2026-05-11 19:58:44.933875,17.75,Purchase,Completed
TXN_00048315,CUST_006556,2025-11-11 19:58:44.933959,61.16,Subscription,Pending
TXN_00048316,CUST_002135,2025-09-19 19:58:44.934010,208.31,Subscription,Completed
TXN_00048317,CUST_008044,2025-02-25 19:58:44.934061,73.8,Purchase,Completed
TXN_00048318,CUST_004885,2024-11-08 19:58:44.934115,46.06,Purchase,Completed
TXN_00048319,CUST_002561,2025-11-18 19:58:44.934175,62.07,Purchase,Completed
TXN_00048320,CUST_000070,2024-11-29 19:58:44.934229,236.33,Refund,Completed
TXN_00048321,CUST_005158,2025-11-12 19:58:44.934280,79.07,Subscription,Completed
TXN_00048322,CUST_002964,2026-05-15 19:58:44.934331,88.65,Purchase,Completed
TXN_00048323,CUST_002139,2025-10-17 19:58:44.934390,263.24,Refund,Completed
TXN_00048324,CUST_005569,2025-05-13 19:58:44.934442,86.55,Purchase,Completed
TXN_00048325,CUST_009010,2025-05-15 19:58:44.934496,50.32,Purchase,Completed
TXN_00048326,CUST_009349,2026-02-01 19:58:44.934547,24.03,Purchase,Failed
TXN_00048327,CUST_008298,2024-10-31 19:58:44.934599,68.19,Refund,Completed
TXN_00048328,CUST_007500,2025-04-08 19:58:44.934650,51.53,Refund,Completed
TXN_00048329,CUST_003236,2025-12-31 19:58:44.934701,14.46,Purchase,Completed
TXN_00048330,CUST_000926,2025-11-25 19:58:44.934752,229.95,Subscription,Failed
TXN_00048331,CUST_008177,2025-01-21 19:58:44.934804,60.15,Upgrade,Completed
TXN_00048332,CUST_003249,2025-06-03 19:58:44.934855,49.71,Purchase,Completed
TXN_00048334,CUST_001786,2026-05-02 19:58:44.934939,100.58,Purchase,Completed
TXN_00048335,CUST_006745,2025-09-23 19:58:44.934990,36.36,Upgrade,Completed
TXN_00048336,CUST_006502,2025-11-24 19:58:44.935042,48.18,Purchase,Completed
TXN_00048337,CUST_006120,2025-08-23 19:58:44.935093,62.84,Purchase,Completed
TXN_00048338,CUST_006552,2025-12-14 19:58:44.935152,43.98,Purchase,Completed
TXN_00048339,CUST_009332,2026-04-10 19:58:44.935203,142.9,Purchase,Completed
TXN_00048340,CUST_001737,2026-04-09 19:58:44.935254,81.2,Purchase,Completed
TXN_00048341,CUST_000752,2025-09-16 19:58:44.935311,18.77,Purchase,Completed
TXN_00048342,CUST_007331,2026-05-22 19:58:44.935363,48.1,Upgrade,Completed
TXN_00048343,CUST_000969,2025-12-27 19:58:44.935422,18.72,Purchase,Completed
TXN_00048344,CUST_008720,2024-11-18 19:58:44.935478,33.53,Purchase,Completed
TXN_00048345,CUST_006620,2025-07-20 19:58:44.935530,86.15,Purchase,Failed
TXN_00048347,CUST_001933,2025-02-13 19:58:44.935614,133.53,Purchase,Completed
TXN_00048348,CUST_008105,2026-07-08 19:58:44.935665,121.23,Purchase,Completed
TXN_00048349,CUST_001528,2026-05-18 19:58:44.935718,80.41,Purchase,Completed
TXN_00048350,CUST_003497,2024-12-04 19:58:44.935769,182.2,Purchase,Failed
TXN_00048351,CUST_004143,2026-08-03 19:58:44.935820,16.22,Purchase,Completed
TXN_00048352,CUST_000016,2025-06-08 19:58:44.935870,18.7,Purchase,Failed
TXN_00048353,CUST_002406,2024-12-04 19:58:44.935921,15.38,Purchase,Completed
TXN_00048354,CUST_005859,2026-04-15 19:58:44.935972,125.89,Subscription,Completed
TXN_00048355,CUST_000550,2025-07-29 19:58:44.936023,15.27,Subscription,Failed
TXN_00048356,CUST_000368,2026-05-02 19:58:44.936074,56.2,Purchase,Pending
TXN_00048357,CUST_006671,2026-01-16 19:58:44.936131,44.44,Purchase,Completed
TXN_00048358,CUST_004420,2026-05-24 19:58:44.936185,44.63,Purchase,Completed
TXN_00048359,CUST_002886,2026-03-17 19:58:44.936239,34.7,Purchase,Completed
TXN_00048361,CUST_007511,2024-12-19 19:58:44.936323,219.35,Purchase,Completed
TXN_00048362,CUST_006890,2024-11-03 19:58:44.936378,38.93,Subscription,Completed
TXN_00048363,CUST_004215,2024-10-24 19:58:44.936441,37.56,Purchase,Completed
TXN_00048364,CUST_004018,2025-07-14 19:58:44.936492,64.42,Subscription,Completed
TXN_00048365,CUST_005081,2024-12-29 19:58:44.936543,39.07,Purchase,Completed
TXN_00048366,CUST_009426,2025-04-25 19:58:44.936594,76.1,Upgrade,Failed
TXN_00048367,CUST_005024,2025-10-25 19:58:44.936646,44.69,Subscription,Completed
TXN_00048368,CUST_006782,2025-08-23 19:58:44.936697,10.1,Subscription,Completed
TXN_00048369,CUST_005545,2025-07-05 19:58:44.936748,14.5,Subscription,Failed
TXN_00048370,CUST_002297,2026-06-01 19:58:44.936799,79.5,Purchase,Completed
TXN_00048371,CUST_007063,2025-04-20 19:58:44.936850,211.06,Purchase,Completed
TXN_00048372,CUST_005835,2025-02-16 19:58:44.936905,60.11,Subscription,Completed
TXN_00048373,CUST_000998,2025-06-18 19:58:44.936956,29.6,Purchase,Completed
TXN_00048374,CUST_005241,2024-10-14 19:58:44.937007,125.61,Subscription,Failed
TXN_00048375,CUST_003154,2024-09-20 19:58:44.937058,34.94,Purchase,Completed
TXN_00048376,CUST_004661,2025-11-14 19:58:44.937110,41.43,Purchase,Completed
TXN_00048377,CUST_008178,2025-01-24 19:58:44.937169,55.73,Purchase,Completed
TXN_00048378,CUST_008034,2024-09-16 19:58:44.937221,13.0,Subscription,Completed
TXN_00048379,CUST_004316,2026-05-13 19:58:44.937273,20.22,Purchase,Completed
TXN_00048380,CUST_001304,2025-09-11 19:58:44.937324,58.16,Subscription,Completed
TXN_00048381,CUST_001339,2025-02-26 19:58:44.937375,19.44,Purchase,Completed
TXN_00048382,CUST_006738,2025-03-23 19:58:44.937436,12.75,Purchase,Completed
TXN_00048383,CUST_000244,2025-12-21 19:58:44.937488,20.22,Purchase,Completed
TXN_00048384,CUST_002572,2024-09-12 19:58:44.937538,36.5,Purchase,Completed
TXN_00048385,CUST_008329,2025-04-27 19:58:44.937590,14.86,Upgrade,Completed
TXN_00048386,CUST_006128,2025-02-27 19:58:44.937643,22.83,Subscription,Completed
TXN_00048387,CUST_009389,2026-04-23 19:58:44.937695,21.3,Purchase,Completed
TXN_00048388,CUST_005774,2025-01-01 19:58:44.937747,45.86,Purchase,Completed
TXN_00048389,CUST_003150,2026-02-01 19:58:44.937799,52.08,Refund,Completed
TXN_00048390,CUST_009002,2025-03-14 19:58:44.937851,29.78,Subscription,Completed
TXN_00048391,CUST_008807,2025-11-21 19:58:44.937905,21.43,Purchase,Completed
TXN_00048392,CUST_008168,2026-03-14 19:58:44.937959,55.97,Subscription,Completed
TXN_00048393,CUST_005626,2025-04-19 19:58:44.938011,141.08,Purchase,Completed
TXN_00048394,CUST_005885,2025-02-22 19:58:44.938062,103.89,Purchase,Completed
TXN_00048395,CUST_009823,2026-05-26 19:58:44.938113,260.37,Subscription,Completed
TXN_00048396,CUST_009191,2025-07-30 19:58:44.938173,31.71,Subscription,Completed
TXN_00048397,CUST_008087,2026-07-09 19:58:44.938225,17.67,Purchase,Completed
TXN_00048398,CUST_005185,2026-03-18 19:58:44.938279,171.58,Subscription,Completed
TXN_00048400,CUST_003069,2026-03-28 19:58:44.938365,23.55,Purchase,Completed
TXN_00048401,CUST_000973,2024-12-14 19:58:44.938423,38.15,Upgrade,Completed
TXN_00048402,CUST_004266,2026-02-12 19:58:44.938477,13.76,Subscription,Completed
TXN_00048403,CUST_001143,2025-02-18 19:58:44.938528,37.09,Purchase,Pending
TXN_00048404,CUST_005641,2025-01-20 19:58:44.938580,108.27,Subscription,Completed
TXN_00048405,CUST_005295,2024-10-31 19:58:44.938631,122.19,Purchase,Completed
TXN_00048406,CUST_002682,2025-01-01 19:58:44.938683,38.59,Purchase,Completed
TXN_00048407,CUST_008674,2026-07-07 19:58:44.938734,43.38,Subscription,Completed
TXN_00048408,CUST_002699,2025-02-03 19:58:44.938786,12.44,Subscription,Completed
TXN_00048409,CUST_003743,2025-01-31 19:58:44.938837,13.36,Subscription,Completed
TXN_00048410,CUST_000815,2026-09-07 19:58:44.938888,148.2,Subscription,Completed
TXN_00048411,CUST_001622,2026-05-17 19:58:44.938939,145.96,Subscription,Completed
TXN_00048412,CUST_006544,2024-10-03 19:58:44.938990,79.76,Refund,Pending
TXN_00048413,CUST_004486,2026-06-10 19:58:44.939044,28.21,Subscription,Completed
TXN_00048414,CUST_003785,2025-07-28 19:58:44.939095,132.01,Purchase,Pending
TXN_00048415,CUST_000336,2026-05-19 19:58:44.939154,22.0,Upgrade,Completed
TXN_00048416,CUST_004033,2024-11-22 19:58:44.939206,38.67,Subscription,Completed
TXN_00048417,CUST_002194,2025-02-02 19:58:44.939257,27.32,Upgrade,Completed
TXN_00048418,CUST_009882,2025-04-23 19:58:44.939313,82.32,Purchase,Completed
TXN_00048419,CUST_008111,2026-06-30 19:58:44.939405,40.82,Purchase,Completed
TXN_00048420,CUST_007504,2024-11-03 19:58:44.939497,77.81,Subscription,Completed
TXN_00048421,CUST_004576,2024-09-10 19:58:44.939588,24.26,Purchase,Completed
TXN_00048422,CUST_004832,2026-07-18 19:58:44.939685,44.55,Purchase,Completed
TXN_00048423,CUST_004707,2026-06-30 19:58:44.939777,108.52,Purchase,Completed
TXN_00048424,CUST_003724,2026-02-21 19:58:44.939874,39.87,Purchase,Completed
TXN_00048425,CUST_003734,2026-05-13 19:58:44.939964,172.3,Purchase,Completed
TXN_00048426,CUST_002384,2025-12-31 19:58:44.940057,21.26,Purchase,Completed
TXN_00048427,CUST_009719,2025-02-27 19:58:44.940166,35.77,Purchase,Completed
TXN_00048428,CUST_005065,2025-04-26 19:58:44.940264,48.54,Subscription,Completed
TXN_00048429,CUST_005654,2025-03-27 19:58:44.940357,95.33,Upgrade,Completed
TXN_00048430,CUST_007481,2025-08-18 19:58:44.940448,23.53,Subscription,Completed
TXN_00048431,CUST_008607,2025-07-02 19:58:44.940503,26.26,Subscription,Completed
TXN_00048432,CUST_007022,2025-03-06 19:58:44.940555,217.3,Subscription,Completed
TXN_00048433,CUST_008174,2025-01-25 19:58:44.940607,82.02,Subscription,Completed
TXN_00048434,CUST_004627,2026-02-12 19:58:44.940660,13.87,Purchase,Completed
TXN_00048435,CUST_000882,2025-06-24 19:58:44.940712,83.54,Subscription,Completed
TXN_00048436,CUST_004833,2026-05-26 19:58:44.940763,27.39,Subscription,Completed
TXN_00048437,CUST_007741,2025-12-02 19:58:44.940815,147.94,Upgrade,Failed
TXN_00048438,CUST_007446,2025-10-25 19:58:44.940866,10.69,Subscription,Completed
TXN_00048439,CUST_002122,2025-04-06 19:58:44.940917,31.16,Subscription,Completed
TXN_00048440,CUST_004290,2024-10-30 19:58:44.940968,365.68,Purchase,Completed
TXN_00048441,CUST_006445,2025-06-14 19:58:44.941025,35.75,Subscription,Completed
TXN_00048442,CUST_004489,2025-02-18 19:58:44.941078,54.51,Purchase,Completed
TXN_00048443,CUST_007878,2025-05-14 19:58:44.941141,37.77,Upgrade,Completed
TXN_00048444,CUST_002464,2024-11-26 19:58:44.941194,197.53,Subscription,Completed
TXN_00048445,CUST_008355,2026-05-13 19:58:44.941246,137.27,Subscription,Completed
